"User_Id","Min_Aft","Min_Eve","Min_Mid","Buy_Coin","Buy_Dia","Buy_Car"
"RsYMyYev0g",53,16,23,0,0,29
"RsYMyYev0g",51,10,14,0,0,44
"RsYMyYev0g",62,20,18,24,0,0
"RsYMyYev0g",47,20,23,0,0,0
"RsYMyYev0g",49,14,22,0,0,28
"0qQAN3Gx5q",41,16,17,0,0,31
"0qQAN3Gx5q",49,17,18,0,0,27
"0qQAN3Gx5q",53,12,21,0,0,0
"0qQAN3Gx5q",54,20,17,18,0,0
"0qQAN3Gx5q",44,20,24,0,0,0
"9G0pNeo6Gw",55,15,23,0,0,0
"9G0pNeo6Gw",59,21,19,0,0,0
"9G0pNeo6Gw",59,12,24,0,0,0
"9G0pNeo6Gw",41,16,17,46,0,17
"9G0pNeo6Gw",55,11,17,0,0,33
"LUBNbOpHnN",47,16,15,0,0,31
"LUBNbOpHnN",41,17,21,0,0,0
"LUBNbOpHnN",49,12,21,0,0,0
"LUBNbOpHnN",44,22,20,23,0,22
"LUBNbOpHnN",52,14,22,0,0,0
"fkQ48bl6Sk",52,22,15,0,0,0
"fkQ48bl6Sk",53,16,19,0,0,0
"fkQ48bl6Sk",60,17,21,34,0,0
"fkQ48bl6Sk",62,23,14,0,0,0
"fkQ48bl6Sk",52,15,28,34,0,0
"rOuCDVNaFd",12,103,5,324,20,0
"rOuCDVNaFd",14,74,6,210,20,0
"rOuCDVNaFd",16,77,8,263,20,0
"rOuCDVNaFd",20,82,7,208,60,0
"rOuCDVNaFd",17,92,8,178,20,0
"7K41BILt3R",17,75,4,328,40,0
"7K41BILt3R",15,72,7,276,20,0
"7K41BILt3R",11,75,7,202,20,0
"7K41BILt3R",16,73,9,212,20,0
"7K41BILt3R",14,99,7,171,20,0
"vBFlHBMzhq",13,81,5,286,20,0
"vBFlHBMzhq",10,77,6,30,20,0
"vBFlHBMzhq",11,72,6,124,20,0
"vBFlHBMzhq",6,75,5,281,20,0
"vBFlHBMzhq",11,79,4,88,20,0
"ltkNCo2R4A",11,72,8,212,20,0
"ltkNCo2R4A",19,71,5,239,60,0
"ltkNCo2R4A",16,85,6,261,20,0
"ltkNCo2R4A",16,70,8,374,20,0
"ltkNCo2R4A",13,79,9,196,20,0
"AAox3bxOFG",8,96,11,30,20,0
"AAox3bxOFG",16,100,8,250,20,0
"AAox3bxOFG",17,71,5,253,20,0
"AAox3bxOFG",9,85,8,185,40,0
"AAox3bxOFG",15,79,8,226,20,0
"BzaWBBgTM6",17,85,6,204,20,0
"BzaWBBgTM6",21,70,6,321,20,0
"BzaWBBgTM6",14,85,9,135,20,0
"BzaWBBgTM6",13,85,6,252,20,0
"BzaWBBgTM6",20,67,7,305,20,0
"SzKOu3gbj2",14,68,7,278,20,0
"SzKOu3gbj2",14,87,6,223,20,0
"SzKOu3gbj2",11,72,6,291,20,0
"SzKOu3gbj2",15,97,6,168,20,0
"SzKOu3gbj2",11,95,7,189,20,0
"pLT4biMhJw",20,83,5,227,60,24
"pLT4biMhJw",19,75,8,300,20,0
"pLT4biMhJw",16,89,6,30,20,0
"pLT4biMhJw",16,82,7,208,20,17
"pLT4biMhJw",17,90,6,248,20,0
"72CFbL6AOf",15,84,6,233,20,0
"72CFbL6AOf",15,70,8,277,20,0
"72CFbL6AOf",14,81,5,131,20,0
"72CFbL6AOf",12,84,5,212,20,0
"72CFbL6AOf",19,86,7,197,20,0
"EDyYfpW2nU",12,90,5,200,20,0
"EDyYfpW2nU",18,79,8,179,20,22
"EDyYfpW2nU",18,78,6,229,40,0
"EDyYfpW2nU",12,90,6,136,20,0
"EDyYfpW2nU",14,87,6,191,20,0
"KE7tO3OUXh",17,72,7,227,20,0
"KE7tO3OUXh",14,73,5,156,20,0
"KE7tO3OUXh",19,79,5,231,20,0
"KE7tO3OUXh",15,88,5,178,20,0
"KE7tO3OUXh",9,75,6,168,60,0
"vtdsmCwg1M",20,67,6,0,20,0
"vtdsmCwg1M",10,77,6,190,20,0
"vtdsmCwg1M",15,76,8,182,20,0
"vtdsmCwg1M",18,87,9,244,20,0
"vtdsmCwg1M",14,81,5,259,20,0
"xBS7fCOsGx",16,81,6,352,20,0
"xBS7fCOsGx",20,95,7,128,20,0
"xBS7fCOsGx",16,96,6,202,20,0
"xBS7fCOsGx",19,73,8,151,20,0
"xBS7fCOsGx",13,74,5,237,20,0
"cdy6U93YQ9",13,72,8,252,20,0
"cdy6U93YQ9",17,76,7,239,20,0
"cdy6U93YQ9",14,75,9,244,20,0
"cdy6U93YQ9",15,83,8,222,20,0
"cdy6U93YQ9",13,94,8,144,20,0
"ywZHkUKiaF",13,81,6,234,20,14
"ywZHkUKiaF",16,78,6,201,20,0
"ywZHkUKiaF",15,95,7,0,20,0
"ywZHkUKiaF",15,78,9,223,20,25
"ywZHkUKiaF",15,80,4,262,60,27
"NpaNbWa83c",19,92,5,241,20,0
"NpaNbWa83c",16,60,9,317,20,0
"NpaNbWa83c",12,78,6,315,20,0
"NpaNbWa83c",16,75,8,196,60,0
"NpaNbWa83c",19,74,9,217,20,0
"gKogRdEMyU",17,70,5,215,20,0
"gKogRdEMyU",6,92,7,0,20,0
"gKogRdEMyU",13,85,8,147,60,0
"gKogRdEMyU",11,71,7,30,20,0
"gKogRdEMyU",15,75,8,159,60,0
"MRhEK5xpxE",11,74,8,29,20,0
"MRhEK5xpxE",13,87,6,0,20,0
"MRhEK5xpxE",18,78,7,223,20,0
"MRhEK5xpxE",14,73,8,211,20,20
"MRhEK5xpxE",16,83,7,195,60,0
"27csuC87V4",14,82,6,202,20,0
"27csuC87V4",19,81,7,259,20,23
"27csuC87V4",10,82,8,215,20,0
"27csuC87V4",13,67,8,144,20,0
"27csuC87V4",14,86,6,218,20,0
"MkRw1YabY4",11,79,7,166,20,0
"MkRw1YabY4",19,87,6,142,20,0
"MkRw1YabY4",13,88,7,186,20,0
"MkRw1YabY4",13,78,6,225,20,19
"MkRw1YabY4",19,64,8,223,20,0
"f3LP36AVbc",17,83,10,149,20,20
"f3LP36AVbc",11,90,9,0,20,0
"f3LP36AVbc",15,80,7,194,20,0
"f3LP36AVbc",18,70,4,121,60,0
"f3LP36AVbc",14,69,9,232,20,0
"DD90xXQm3T",13,85,5,132,20,0
"DD90xXQm3T",15,83,10,232,20,0
"DD90xXQm3T",18,87,7,331,20,0
"DD90xXQm3T",17,91,8,164,20,0
"DD90xXQm3T",14,81,6,271,60,18
"Ycjx2sQ3tG",16,73,9,227,20,0
"Ycjx2sQ3tG",13,87,9,336,20,0
"Ycjx2sQ3tG",10,89,6,315,20,0
"Ycjx2sQ3tG",10,82,8,136,20,0
"Ycjx2sQ3tG",22,89,8,190,20,0
"DavW6nOrQa",14,73,6,193,20,0
"DavW6nOrQa",20,88,8,255,20,0
"DavW6nOrQa",9,94,6,150,20,0
"DavW6nOrQa",15,85,7,255,20,0
"DavW6nOrQa",16,85,7,286,20,0
"gqO1aUid2q",14,83,8,300,20,0
"gqO1aUid2q",18,72,8,216,20,22
"gqO1aUid2q",15,81,9,196,20,0
"gqO1aUid2q",14,74,7,288,20,0
"gqO1aUid2q",16,104,8,0,20,16
"I6iYvUImFl",16,65,6,180,20,0
"I6iYvUImFl",11,81,9,112,20,0
"I6iYvUImFl",12,67,5,250,20,0
"I6iYvUImFl",16,77,4,256,40,0
"I6iYvUImFl",21,90,7,0,60,0
"wqBeTNKwRf",16,81,8,222,20,0
"wqBeTNKwRf",16,67,11,217,60,19
"wqBeTNKwRf",19,78,5,128,20,18
"wqBeTNKwRf",15,73,8,63,20,0
"wqBeTNKwRf",16,72,9,125,20,0
"Fg5AnuRJn8",19,60,8,30,20,20
"Fg5AnuRJn8",8,81,8,304,40,0
"Fg5AnuRJn8",17,89,7,155,20,0
"Fg5AnuRJn8",14,71,6,31,20,0
"Fg5AnuRJn8",15,87,8,136,20,0
"Qfr55eIQqD",17,67,7,173,20,0
"Qfr55eIQqD",11,82,8,113,20,19
"Qfr55eIQqD",11,93,7,303,20,0
"Qfr55eIQqD",18,84,9,30,20,0
"Qfr55eIQqD",9,68,7,186,20,0
"MxCRH3mBP5",13,82,5,287,20,18
"MxCRH3mBP5",20,82,5,238,20,17
"MxCRH3mBP5",14,91,5,0,60,23
"MxCRH3mBP5",14,72,7,204,20,0
"MxCRH3mBP5",15,77,7,212,20,19
"muKeO4ttlm",10,101,8,252,20,22
"muKeO4ttlm",15,71,7,175,20,0
"muKeO4ttlm",17,91,7,120,20,0
"muKeO4ttlm",16,80,6,170,20,0
"muKeO4ttlm",18,81,6,169,20,0
"XRSknt3Qcs",21,62,9,110,20,0
"XRSknt3Qcs",22,88,7,202,20,0
"XRSknt3Qcs",11,82,8,231,60,0
"XRSknt3Qcs",21,86,6,132,60,0
"XRSknt3Qcs",20,72,9,213,60,0
"raCwPbnOVO",17,79,10,93,20,22
"raCwPbnOVO",11,78,7,99,20,0
"raCwPbnOVO",18,74,6,179,20,0
"raCwPbnOVO",16,59,6,0,20,0
"raCwPbnOVO",14,84,5,267,20,0
"5NRzYiR48F",11,66,9,254,20,0
"5NRzYiR48F",17,77,10,208,60,0
"5NRzYiR48F",17,69,7,136,40,0
"5NRzYiR48F",18,97,7,187,20,0
"5NRzYiR48F",15,96,9,272,20,0
"ycN6BjzgDX",15,63,9,0,40,24
"ycN6BjzgDX",14,88,8,0,20,0
"ycN6BjzgDX",16,77,5,162,60,0
"ycN6BjzgDX",19,77,8,151,40,0
"ycN6BjzgDX",11,73,8,154,40,0
"eRyPTy1aI5",13,99,5,0,20,12
"eRyPTy1aI5",6,80,9,238,20,0
"eRyPTy1aI5",14,79,8,276,20,0
"eRyPTy1aI5",11,91,9,107,40,0
"eRyPTy1aI5",14,74,8,223,20,0
"W9Rmh90N0u",14,75,6,209,20,0
"W9Rmh90N0u",13,72,7,130,20,19
"W9Rmh90N0u",7,77,9,316,20,0
"W9Rmh90N0u",14,82,5,230,20,0
"W9Rmh90N0u",17,69,6,30,40,0
"mKseKXCjmM",18,74,8,292,20,21
"mKseKXCjmM",16,85,4,179,20,0
"mKseKXCjmM",14,67,5,74,20,0
"mKseKXCjmM",15,85,7,188,20,0
"mKseKXCjmM",17,75,4,188,20,22
"yXFLRtnCQ8",15,85,5,197,20,20
"yXFLRtnCQ8",12,70,6,261,20,0
"yXFLRtnCQ8",16,69,11,195,20,0
"yXFLRtnCQ8",14,71,8,48,20,0
"yXFLRtnCQ8",16,69,7,202,20,0
"7xVGoqkpUh",14,76,8,140,20,0
"7xVGoqkpUh",14,88,7,185,20,19
"7xVGoqkpUh",21,70,5,262,20,0
"7xVGoqkpUh",14,79,8,240,20,0
"7xVGoqkpUh",15,64,8,204,60,0
"ECfeit9Eox",21,86,9,141,20,0
"ECfeit9Eox",17,88,6,301,60,15
"ECfeit9Eox",14,81,5,0,20,0
"ECfeit9Eox",10,65,7,282,20,0
"ECfeit9Eox",8,72,7,170,20,0
"o0UlcUtuNF",15,81,7,164,20,0
"o0UlcUtuNF",20,91,7,148,20,0
"o0UlcUtuNF",15,99,6,256,20,0
"o0UlcUtuNF",16,85,6,183,20,0
"o0UlcUtuNF",19,60,7,278,20,0
"ff7ZTpNyAw",13,66,9,350,60,0
"ff7ZTpNyAw",17,76,8,226,20,0
"ff7ZTpNyAw",14,74,9,191,20,0
"ff7ZTpNyAw",14,78,8,285,20,0
"ff7ZTpNyAw",10,66,9,268,20,0
"E9X78N0ViV",13,95,5,0,20,0
"E9X78N0ViV",12,91,5,191,20,0
"E9X78N0ViV",7,91,5,0,20,0
"E9X78N0ViV",14,83,9,211,20,18
"E9X78N0ViV",12,86,6,265,20,0
"SwK26bAqq3",14,76,6,325,20,0
"SwK26bAqq3",14,92,11,30,20,0
"SwK26bAqq3",20,88,5,256,20,0
"SwK26bAqq3",14,67,6,258,20,0
"SwK26bAqq3",17,63,5,281,60,0
"ZWofNw0QOX",17,72,7,199,20,0
"ZWofNw0QOX",17,91,7,186,20,0
"ZWofNw0QOX",13,89,6,223,20,0
"ZWofNw0QOX",20,89,8,257,20,0
"ZWofNw0QOX",11,94,7,235,20,0
"ScgHLhxsIT",19,86,5,311,20,0
"ScgHLhxsIT",16,87,6,294,20,0
"ScgHLhxsIT",14,89,9,230,20,0
"ScgHLhxsIT",12,88,7,231,20,0
"ScgHLhxsIT",13,80,5,241,20,0
"ZGthEoME3F",21,60,8,227,20,21
"ZGthEoME3F",19,75,9,311,20,0
"ZGthEoME3F",9,69,5,181,20,0
"ZGthEoME3F",22,80,5,272,20,0
"ZGthEoME3F",12,68,7,166,20,0
"TUQBGYgfnL",15,94,9,149,20,0
"TUQBGYgfnL",15,84,8,163,20,0
"TUQBGYgfnL",18,69,7,212,20,0
"TUQBGYgfnL",16,78,6,275,20,0
"TUQBGYgfnL",13,92,7,138,20,0
"MtATawqq5N",16,82,8,407,40,0
"MtATawqq5N",14,80,6,184,40,0
"MtATawqq5N",14,68,6,284,20,0
"MtATawqq5N",16,78,8,30,20,0
"MtATawqq5N",14,92,8,289,20,0
"JBjdz5vAXM",12,71,7,30,20,0
"JBjdz5vAXM",22,84,8,149,60,0
"JBjdz5vAXM",17,78,6,212,20,0
"JBjdz5vAXM",16,96,8,307,20,0
"JBjdz5vAXM",13,89,8,212,20,26
"TRPqUtpmmY",16,85,5,298,20,0
"TRPqUtpmmY",21,72,8,140,20,0
"TRPqUtpmmY",15,74,6,231,20,0
"TRPqUtpmmY",13,69,6,242,20,0
"TRPqUtpmmY",16,69,8,179,20,20
"WdrBnv9um3",19,82,5,222,20,0
"WdrBnv9um3",18,86,6,0,60,0
"WdrBnv9um3",11,66,8,162,20,0
"WdrBnv9um3",8,76,8,240,20,0
"WdrBnv9um3",16,56,6,91,20,0
"rxMayag7Tm",14,93,7,134,20,0
"rxMayag7Tm",12,54,5,185,20,0
"rxMayag7Tm",15,86,6,313,20,0
"rxMayag7Tm",19,84,7,30,40,0
"rxMayag7Tm",15,91,7,167,60,0
"uBCJVFhpXs",17,98,10,177,20,17
"uBCJVFhpXs",16,63,6,148,40,0
"uBCJVFhpXs",12,93,9,79,60,19
"uBCJVFhpXs",15,70,9,182,60,0
"uBCJVFhpXs",22,66,7,93,20,0
"Asc5DMUySI",15,77,6,228,20,0
"Asc5DMUySI",19,75,7,150,20,0
"Asc5DMUySI",14,70,6,203,20,0
"Asc5DMUySI",10,84,8,212,20,0
"Asc5DMUySI",12,70,6,30,20,0
"FW2zi8HPFe",19,92,9,237,20,0
"FW2zi8HPFe",16,82,5,197,40,0
"FW2zi8HPFe",13,89,6,143,20,0
"FW2zi8HPFe",13,73,8,240,20,0
"FW2zi8HPFe",13,77,7,30,20,0
"phyvdQRjQw",13,85,4,237,20,0
"phyvdQRjQw",12,75,6,259,20,0
"phyvdQRjQw",14,89,8,215,40,0
"phyvdQRjQw",15,70,5,270,20,0
"phyvdQRjQw",14,73,8,132,20,0
"ZtkyDE6Q35",14,102,8,118,20,0
"ZtkyDE6Q35",18,82,5,159,20,0
"ZtkyDE6Q35",20,72,6,150,20,0
"ZtkyDE6Q35",13,76,8,301,20,0
"ZtkyDE6Q35",13,77,5,0,20,0
"a6PBhqvTsZ",15,85,9,138,20,0
"a6PBhqvTsZ",20,75,6,178,20,0
"a6PBhqvTsZ",18,67,7,141,20,0
"a6PBhqvTsZ",18,68,8,270,20,0
"a6PBhqvTsZ",10,67,8,187,20,0
"8vzUHbZCAo",16,86,8,165,60,0
"8vzUHbZCAo",14,102,8,212,20,0
"8vzUHbZCAo",13,85,7,177,20,0
"8vzUHbZCAo",13,88,4,154,20,0
"8vzUHbZCAo",19,67,7,234,60,0
"RB5Hy03ooo",14,81,7,235,20,0
"RB5Hy03ooo",19,76,6,198,20,0
"RB5Hy03ooo",19,72,8,152,20,0
"RB5Hy03ooo",15,82,6,143,60,0
"RB5Hy03ooo",20,45,7,211,20,0
"VgHEtFfaY4",16,73,8,231,20,0
"VgHEtFfaY4",15,87,5,358,20,0
"VgHEtFfaY4",20,68,7,0,60,0
"VgHEtFfaY4",11,82,6,270,20,0
"VgHEtFfaY4",17,72,5,238,20,0
"fBAt2BoexQ",14,80,6,142,20,0
"fBAt2BoexQ",19,84,5,213,20,0
"fBAt2BoexQ",14,85,5,133,60,0
"fBAt2BoexQ",19,84,6,30,20,0
"fBAt2BoexQ",20,91,8,140,20,0
"4mOUMld61k",13,86,6,195,20,24
"4mOUMld61k",13,83,6,245,20,0
"4mOUMld61k",15,91,8,184,20,0
"4mOUMld61k",12,88,6,254,20,15
"4mOUMld61k",16,108,8,136,20,0
"mvHqFmo4nq",12,78,7,236,60,0
"mvHqFmo4nq",14,100,7,273,20,0
"mvHqFmo4nq",21,88,8,208,20,0
"mvHqFmo4nq",17,84,8,30,60,0
"mvHqFmo4nq",13,69,9,256,20,20
"QsM1DshiT3",16,83,5,166,40,0
"QsM1DshiT3",20,81,9,375,20,22
"QsM1DshiT3",8,80,6,238,20,0
"QsM1DshiT3",13,70,6,205,20,0
"QsM1DshiT3",15,80,8,242,20,0
"HC00hjZ1ny",16,67,5,320,20,0
"HC00hjZ1ny",11,74,7,333,20,0
"HC00hjZ1ny",10,99,5,143,20,0
"HC00hjZ1ny",15,88,4,164,20,0
"HC00hjZ1ny",15,94,6,30,20,0
"64MLI2sTl2",16,114,7,198,20,0
"64MLI2sTl2",16,102,7,184,20,0
"64MLI2sTl2",11,76,4,30,20,0
"64MLI2sTl2",19,100,6,342,20,0
"64MLI2sTl2",17,81,8,189,20,0
"LDK6IcURVh",18,62,8,141,20,16
"LDK6IcURVh",15,95,7,185,60,0
"LDK6IcURVh",20,68,7,61,20,0
"LDK6IcURVh",14,88,5,0,20,0
"LDK6IcURVh",13,90,9,223,20,0
"BkfFXGaO78",10,97,7,158,20,0
"BkfFXGaO78",13,90,8,189,20,0
"BkfFXGaO78",14,84,8,229,20,0
"BkfFXGaO78",16,89,5,199,40,0
"BkfFXGaO78",13,77,5,195,20,0
"yWEOxb7fzx",15,84,8,314,20,21
"yWEOxb7fzx",11,74,5,244,60,0
"yWEOxb7fzx",18,86,7,30,20,0
"yWEOxb7fzx",19,85,9,261,20,0
"yWEOxb7fzx",12,72,7,193,20,0
"POpEtHKQyl",15,90,7,188,20,0
"POpEtHKQyl",14,88,5,135,20,22
"POpEtHKQyl",14,61,8,350,20,0
"POpEtHKQyl",14,70,7,378,20,0
"POpEtHKQyl",16,74,9,0,60,27
"vgF1IJtcGU",17,63,8,98,60,0
"vgF1IJtcGU",16,83,4,30,20,0
"vgF1IJtcGU",15,94,5,237,20,0
"vgF1IJtcGU",22,81,7,236,20,0
"vgF1IJtcGU",16,76,7,199,20,0
"cuutWyPmPh",10,63,4,0,20,0
"cuutWyPmPh",13,86,6,167,20,0
"cuutWyPmPh",15,80,5,183,20,0
"cuutWyPmPh",8,66,6,147,20,0
"cuutWyPmPh",14,81,9,231,20,0
"WnPAekXSGq",11,87,4,192,60,0
"WnPAekXSGq",18,66,8,241,60,0
"WnPAekXSGq",17,67,8,169,20,0
"WnPAekXSGq",16,72,5,192,20,0
"WnPAekXSGq",12,75,3,326,20,0
"ZLvlaUJsV3",12,73,8,296,40,0
"ZLvlaUJsV3",15,69,8,275,20,17
"ZLvlaUJsV3",21,75,7,214,60,0
"ZLvlaUJsV3",20,82,9,175,20,0
"ZLvlaUJsV3",16,77,5,30,20,0
"cR4R3jA0fN",19,71,6,245,20,12
"cR4R3jA0fN",19,65,6,202,20,0
"cR4R3jA0fN",15,88,8,163,20,0
"cR4R3jA0fN",16,74,6,156,20,0
"cR4R3jA0fN",21,96,7,236,20,0
"CnAwQpXJHZ",15,70,7,206,20,22
"CnAwQpXJHZ",12,66,6,158,20,0
"CnAwQpXJHZ",16,86,8,164,60,0
"CnAwQpXJHZ",16,93,4,140,20,0
"CnAwQpXJHZ",16,74,7,73,20,0
"dVytJm9xbF",19,60,7,363,20,0
"dVytJm9xbF",15,78,7,266,20,0
"dVytJm9xbF",14,66,7,212,20,0
"dVytJm9xbF",16,92,6,278,60,0
"dVytJm9xbF",19,71,7,216,20,0
"cvNJBOw5Md",14,95,6,190,20,0
"cvNJBOw5Md",19,99,6,187,20,0
"cvNJBOw5Md",10,68,7,214,20,0
"cvNJBOw5Md",16,79,6,191,20,20
"cvNJBOw5Md",17,83,6,260,20,0
"ZkNGxdpAZM",17,93,6,0,20,0
"ZkNGxdpAZM",14,95,9,215,20,0
"ZkNGxdpAZM",15,68,8,184,20,0
"ZkNGxdpAZM",16,77,9,68,20,24
"ZkNGxdpAZM",13,70,8,156,20,0
"7oQtVcqZfV",16,95,7,318,20,0
"7oQtVcqZfV",20,78,6,196,20,0
"7oQtVcqZfV",16,68,8,190,20,21
"7oQtVcqZfV",18,91,7,0,20,23
"7oQtVcqZfV",16,89,5,106,20,0
"kupTM2VRtt",15,82,6,230,60,0
"kupTM2VRtt",19,66,7,213,20,20
"kupTM2VRtt",17,62,7,253,20,0
"kupTM2VRtt",16,70,8,230,20,0
"kupTM2VRtt",14,70,8,178,20,0
"X2sjTeTLDo",15,88,7,293,20,0
"X2sjTeTLDo",15,104,9,279,60,0
"X2sjTeTLDo",10,67,6,288,60,0
"X2sjTeTLDo",17,78,8,106,20,0
"X2sjTeTLDo",14,92,6,211,20,0
"ISdqpUlCvy",9,81,7,233,20,0
"ISdqpUlCvy",10,74,6,217,20,0
"ISdqpUlCvy",14,68,9,127,20,0
"ISdqpUlCvy",12,83,7,238,20,0
"ISdqpUlCvy",13,82,9,168,20,0
"yDAm8fPzEi",16,79,9,30,20,0
"yDAm8fPzEi",16,99,6,241,20,0
"yDAm8fPzEi",15,64,5,218,20,0
"yDAm8fPzEi",17,90,7,124,20,0
"yDAm8fPzEi",16,91,7,241,20,0
"sUYgjv1nZj",14,96,8,30,20,0
"sUYgjv1nZj",8,72,8,249,20,0
"sUYgjv1nZj",13,83,6,177,40,0
"sUYgjv1nZj",15,74,7,210,20,0
"sUYgjv1nZj",13,85,7,172,20,18
"mazrN2C5Tg",10,81,7,209,20,0
"mazrN2C5Tg",16,74,8,274,20,0
"mazrN2C5Tg",10,88,7,0,20,0
"mazrN2C5Tg",10,73,3,216,20,0
"mazrN2C5Tg",15,85,6,145,60,0
"Ixx4uFdAWQ",14,92,7,189,20,0
"Ixx4uFdAWQ",16,103,6,289,20,0
"Ixx4uFdAWQ",18,96,6,216,20,0
"Ixx4uFdAWQ",13,73,4,143,20,0
"Ixx4uFdAWQ",18,95,8,102,20,0
"MNOl4Od6vx",13,83,7,30,20,0
"MNOl4Od6vx",13,76,7,199,20,0
"MNOl4Od6vx",20,77,7,200,20,0
"MNOl4Od6vx",13,72,7,129,20,0
"MNOl4Od6vx",15,71,8,167,20,0
"r5yuoPLVg0",11,73,6,222,20,0
"r5yuoPLVg0",13,76,7,161,20,0
"r5yuoPLVg0",16,72,6,164,20,0
"r5yuoPLVg0",17,93,8,243,20,0
"r5yuoPLVg0",16,61,9,231,20,0
"EiNYf19CX5",14,76,8,131,20,0
"EiNYf19CX5",16,91,8,152,20,0
"EiNYf19CX5",10,81,6,184,20,0
"EiNYf19CX5",20,69,7,178,20,15
"EiNYf19CX5",16,87,8,200,20,22
"qMjMm9tRjA",18,78,7,30,20,0
"qMjMm9tRjA",13,81,7,150,20,0
"qMjMm9tRjA",15,53,9,157,20,0
"qMjMm9tRjA",14,99,8,174,20,0
"qMjMm9tRjA",15,87,9,199,60,0
"von7MGXBG2",10,70,8,199,20,19
"von7MGXBG2",16,82,5,204,20,0
"von7MGXBG2",15,78,7,238,20,0
"von7MGXBG2",14,79,7,208,60,0
"von7MGXBG2",16,93,6,217,20,0
"Ue7rv8QUCT",16,82,5,281,20,0
"Ue7rv8QUCT",14,92,8,132,20,0
"Ue7rv8QUCT",21,84,4,253,20,0
"Ue7rv8QUCT",17,76,9,130,20,0
"Ue7rv8QUCT",16,86,6,199,20,0
"TLfQffPGQm",17,82,9,243,20,0
"TLfQffPGQm",16,70,7,276,20,0
"TLfQffPGQm",19,81,5,157,60,0
"TLfQffPGQm",13,103,7,115,20,0
"TLfQffPGQm",15,81,6,207,20,16
"QNMH5IzaE1",20,74,8,272,60,0
"QNMH5IzaE1",13,87,6,185,40,0
"QNMH5IzaE1",15,102,9,202,20,0
"QNMH5IzaE1",14,72,5,237,20,18
"QNMH5IzaE1",16,85,6,101,20,0
"O0iIqjoDvr",20,77,6,217,20,0
"O0iIqjoDvr",15,69,6,0,20,0
"O0iIqjoDvr",11,74,9,256,20,0
"O0iIqjoDvr",19,84,9,296,60,0
"O0iIqjoDvr",15,82,6,196,20,0
"jSeA2p8vcG",17,62,8,0,60,0
"jSeA2p8vcG",18,84,10,30,20,0
"jSeA2p8vcG",13,85,8,133,40,0
"jSeA2p8vcG",14,85,9,168,20,0
"jSeA2p8vcG",17,60,6,246,60,0
"jOThQvi4DZ",19,83,7,229,20,0
"jOThQvi4DZ",12,78,9,348,20,0
"jOThQvi4DZ",15,66,7,193,20,0
"jOThQvi4DZ",12,78,6,249,20,0
"jOThQvi4DZ",10,69,9,227,20,0
"P1m4X8ZnnO",12,80,8,262,20,18
"P1m4X8ZnnO",14,87,6,248,20,0
"P1m4X8ZnnO",17,93,7,170,20,0
"P1m4X8ZnnO",14,88,6,213,20,0
"P1m4X8ZnnO",13,76,6,188,20,0
"2NF8LkxLz3",15,75,7,248,20,0
"2NF8LkxLz3",24,86,7,327,20,20
"2NF8LkxLz3",18,68,6,30,20,0
"2NF8LkxLz3",13,70,7,244,20,0
"2NF8LkxLz3",18,70,6,105,20,0
"wmwPIgcybu",9,87,6,178,60,0
"wmwPIgcybu",9,79,7,30,20,0
"wmwPIgcybu",17,60,7,155,20,0
"wmwPIgcybu",20,84,8,232,20,0
"wmwPIgcybu",17,74,8,176,20,0
"7HlVRLmW3E",17,83,8,311,20,23
"7HlVRLmW3E",18,95,7,283,20,0
"7HlVRLmW3E",15,82,7,330,20,20
"7HlVRLmW3E",14,66,5,229,20,0
"7HlVRLmW3E",18,75,6,153,20,13
"BHF9PdgByb",15,77,9,284,20,0
"BHF9PdgByb",13,72,6,159,20,0
"BHF9PdgByb",12,80,5,154,20,0
"BHF9PdgByb",17,78,7,222,20,0
"BHF9PdgByb",14,88,5,262,20,0
"tglO0vVMWR",17,58,6,211,20,0
"tglO0vVMWR",15,73,9,192,20,0
"tglO0vVMWR",13,85,7,240,20,0
"tglO0vVMWR",19,80,6,341,20,0
"tglO0vVMWR",12,99,8,189,20,0
"E7IkzAKHuM",16,68,8,306,20,0
"E7IkzAKHuM",12,83,6,135,20,0
"E7IkzAKHuM",13,93,10,213,20,0
"E7IkzAKHuM",15,79,7,207,20,20
"E7IkzAKHuM",13,71,8,225,20,16
"q5Ejr46NaT",18,80,6,0,20,28
"q5Ejr46NaT",14,69,10,350,40,0
"q5Ejr46NaT",19,92,9,315,20,0
"q5Ejr46NaT",15,93,8,178,20,23
"q5Ejr46NaT",17,63,5,125,20,23
"wSjG14xGrw",18,77,7,312,20,0
"wSjG14xGrw",20,92,7,208,20,14
"wSjG14xGrw",18,82,5,287,60,0
"wSjG14xGrw",13,77,7,111,20,0
"wSjG14xGrw",19,93,7,170,60,0
"ErWU5J09dc",19,87,8,401,20,0
"ErWU5J09dc",13,76,10,169,20,0
"ErWU5J09dc",14,86,6,263,20,16
"ErWU5J09dc",15,89,8,229,20,0
"ErWU5J09dc",16,64,7,206,20,0
"ke3bRjXFkI",13,85,7,138,20,0
"ke3bRjXFkI",17,79,6,148,20,0
"ke3bRjXFkI",14,79,4,0,20,20
"ke3bRjXFkI",17,68,9,203,20,0
"ke3bRjXFkI",16,72,9,322,20,0
"SDfnZcjwG0",15,82,6,67,20,0
"SDfnZcjwG0",14,79,9,333,20,22
"SDfnZcjwG0",20,81,5,222,20,0
