iso2,year,new_sp,gender,age_lb,age_ub,cases
KM,1988,NA,f,35,44,NA
KM,1989,NA,f,35,44,NA
KM,1990,NA,f,35,44,NA
KM,1991,NA,f,35,44,NA
KM,1992,NA,f,35,44,NA
KM,1993,NA,f,35,44,NA
KM,1994,NA,f,35,44,NA
KM,1995,103,f,35,44,8
KM,1996,107,f,35,44,6
KM,1997,100,f,35,44,NA
KM,1998,99,f,35,44,5
KM,1999,112,f,35,44,NA
KM,2000,87,f,35,44,12
KM,2001,92,f,35,44,8
KM,2002,72,f,35,44,7
KM,2003,48,f,35,44,1
KM,2004,63,f,35,44,NA
KM,2005,79,f,35,44,4
KM,2006,67,f,35,44,9
KM,2007,NA,f,35,44,NA
KM,2008,77,f,35,44,1
KN,1980,NA,f,35,44,NA
KN,1981,NA,f,35,44,NA
KN,1982,NA,f,35,44,NA
KN,1983,NA,f,35,44,NA
KN,1984,NA,f,35,44,NA
KN,1985,NA,f,35,44,NA
KN,1986,NA,f,35,44,NA
KN,1987,NA,f,35,44,NA
KN,1988,NA,f,35,44,NA
KN,1989,NA,f,35,44,NA
KN,1990,NA,f,35,44,NA
KN,1991,NA,f,35,44,NA
KN,1992,NA,f,35,44,NA
KN,1993,2,f,35,44,NA
KN,1994,2,f,35,44,NA
KN,1995,4,f,35,44,NA
KN,1996,2,f,35,44,NA
KN,1997,NA,f,35,44,NA
KN,1998,4,f,35,44,NA
KN,1999,2,f,35,44,NA
KN,2000,0,f,35,44,NA
KN,2001,0,f,35,44,NA
KN,2002,1,f,35,44,NA
KN,2003,NA,f,35,44,NA
KN,2004,0,f,35,44,NA
KN,2005,0,f,35,44,NA
KN,2006,1,f,35,44,NA
KN,2007,4,f,35,44,NA
KN,2008,5,f,35,44,0
KP,1988,NA,f,35,44,NA
KP,1996,NA,f,35,44,NA
KP,1997,3980,f,35,44,210
KP,1998,403,f,35,44,24
KP,1999,5073,f,35,44,327
KP,2000,16440,f,35,44,2004
KP,2001,14429,f,35,44,1354
KP,2002,18576,f,35,44,1642
KP,2003,17392,f,35,44,1607
KP,2004,18479,f,35,44,1640
KP,2005,17796,f,35,44,1890
KP,2006,18435,f,35,44,2051
KP,2007,23575,f,35,44,2672
KP,2008,28026,f,35,44,2428
KR,1980,NA,f,35,44,NA
KR,1981,NA,f,35,44,NA
KR,1982,NA,f,35,44,NA
KR,1983,NA,f,35,44,NA
KR,1984,NA,f,35,44,NA
KR,1985,NA,f,35,44,NA
KR,1986,NA,f,35,44,NA
KR,1987,NA,f,35,44,NA
KR,1988,NA,f,35,44,NA
KR,1989,NA,f,35,44,NA
KR,1990,NA,f,35,44,NA
KR,1991,NA,f,35,44,NA
KR,1992,NA,f,35,44,NA
KR,1993,16630,f,35,44,NA
KR,1994,13266,f,35,44,NA
KR,1995,11754,f,35,44,431
KR,1996,11420,f,35,44,460
KR,1997,9957,f,35,44,445
KR,1998,10359,f,35,44,455
KR,1999,9559,f,35,44,402
KR,2000,8216,f,35,44,393
KR,2001,11805,f,35,44,489
KR,2002,11345,f,35,44,456
KR,2003,10976,f,35,44,501
KR,2004,11471,f,35,44,496
KR,2005,11638,f,35,44,491
KR,2006,11513,f,35,44,507
KR,2007,10927,f,35,44,466
KR,2008,11048,f,35,44,483
KW,1980,NA,f,35,44,NA
KW,1981,NA,f,35,44,NA
KW,1982,NA,f,35,44,NA
KW,1983,NA,f,35,44,NA
KW,1984,NA,f,35,44,NA
KW,1985,NA,f,35,44,NA
KW,1986,NA,f,35,44,NA
KW,1987,NA,f,35,44,NA
KW,1988,NA,f,35,44,NA
KW,1989,NA,f,35,44,NA
KW,1990,NA,f,35,44,NA
KW,1991,NA,f,35,44,NA
KW,1992,NA,f,35,44,NA
KW,1993,148,f,35,44,NA
KW,1994,155,f,35,44,NA
KW,1995,175,f,35,44,9
KW,1996,153,f,35,44,8
KW,1997,201,f,35,44,11
KW,1998,185,f,35,44,9
KW,1999,169,f,35,44,5
KW,2000,180,f,35,44,12
KW,2001,174,f,35,44,14
KW,2002,206,f,35,44,11
KW,2003,201,f,35,44,18
KW,2004,247,f,35,44,12
KW,2005,187,f,35,44,11
KW,2006,284,f,35,44,23
KW,2007,274,f,35,44,18
KW,2008,345,f,35,44,27
KY,1980,NA,f,35,44,NA
KY,1981,NA,f,35,44,NA
KY,1982,NA,f,35,44,NA
KY,1983,NA,f,35,44,NA
KY,1984,NA,f,35,44,NA
KY,1985,NA,f,35,44,NA
KY,1986,NA,f,35,44,NA
KY,1987,NA,f,35,44,NA
KY,1988,NA,f,35,44,NA
KY,1989,NA,f,35,44,NA
KY,1990,NA,f,35,44,NA
KY,1991,NA,f,35,44,NA
KY,1992,NA,f,35,44,NA
KY,1993,2,f,35,44,NA
KY,1995,0,f,35,44,NA
KY,1996,0,f,35,44,NA
KY,1997,0,f,35,44,NA
KY,1998,2,f,35,44,0
KY,1999,2,f,35,44,0
KY,2000,5,f,35,44,NA
KY,2001,1,f,35,44,NA
KY,2002,0,f,35,44,NA
KY,2003,0,f,35,44,0
KY,2004,1,f,35,44,1
KY,2005,NA,f,35,44,NA
KY,2006,0,f,35,44,0
KY,2007,1,f,35,44,0
KY,2008,NA,f,35,44,NA
KZ,1980,NA,f,35,44,NA
KZ,1981,NA,f,35,44,NA
KZ,1982,NA,f,35,44,NA
KZ,1983,NA,f,35,44,NA
KZ,1984,NA,f,35,44,NA
KZ,1985,NA,f,35,44,NA
KZ,1986,NA,f,35,44,NA
KZ,1987,NA,f,35,44,NA
KZ,1988,NA,f,35,44,NA
KZ,1989,NA,f,35,44,NA
KZ,1990,NA,f,35,44,NA
KZ,1991,NA,f,35,44,NA
KZ,1992,NA,f,35,44,NA
KZ,1993,NA,f,35,44,NA
KZ,1994,NA,f,35,44,NA
KZ,1995,3022,f,35,44,NA
KZ,1996,4290,f,35,44,NA
KZ,1997,4332,f,35,44,423
KZ,1998,6180,f,35,44,457
KZ,1999,6977,f,35,44,452
KZ,2000,8903,f,35,44,599
KZ,2001,9079,f,35,44,570
KZ,2002,9452,f,35,44,669
KZ,2003,8665,f,35,44,NA
KZ,2004,7927,f,35,44,517
KZ,2005,6911,f,35,44,436
KZ,2006,6205,f,35,44,370
KZ,2007,6195,f,35,44,367
KZ,2008,6193,f,35,44,320
LA,1980,NA,f,35,44,NA
LA,1982,NA,f,35,44,NA
LA,1983,NA,f,35,44,NA
LA,1984,NA,f,35,44,NA
LA,1985,NA,f,35,44,NA
LA,1986,NA,f,35,44,NA
LA,1987,NA,f,35,44,NA
LA,1988,NA,f,35,44,NA
LA,1989,NA,f,35,44,NA
LA,1990,NA,f,35,44,NA
LA,1991,NA,f,35,44,NA
LA,1992,NA,f,35,44,NA
LA,1993,NA,f,35,44,NA
LA,1994,NA,f,35,44,NA
LA,1995,478,f,35,44,69
LA,1996,886,f,35,44,80
LA,1997,1234,f,35,44,102
LA,1998,1494,f,35,44,122
LA,1999,1706,f,35,44,142
LA,2000,1526,f,35,44,131
LA,2001,1563,f,35,44,121
LA,2002,1829,f,35,44,151
LA,2003,1866,f,35,44,162
LA,2004,2226,f,35,44,157
LA,2005,2806,f,35,44,205
LA,2006,3041,f,35,44,221
LA,2007,3080,f,35,44,215
LA,2008,3079,f,35,44,209
LB,1981,NA,f,35,44,NA
LB,1982,NA,f,35,44,NA
LB,1983,NA,f,35,44,NA
LB,1984,NA,f,35,44,NA
LB,1985,NA,f,35,44,NA
LB,1986,NA,f,35,44,NA
LB,1987,NA,f,35,44,NA
LB,1991,NA,f,35,44,NA
LB,1992,NA,f,35,44,NA
LB,1994,148,f,35,44,NA
LB,1995,197,f,35,44,13
LB,1996,198,f,35,44,11
LB,1997,206,f,35,44,6
LB,1998,224,f,35,44,6
LB,1999,249,f,35,44,17
LB,2000,202,f,35,44,9
LB,2001,171,f,35,44,7
LB,2002,148,f,35,44,8
LB,2003,134,f,35,44,9
LB,2004,146,f,35,44,10
LB,2005,131,f,35,44,8
LB,2006,112,f,35,44,5
LB,2007,143,f,35,44,13
LB,2008,158,f,35,44,15
LC,1980,NA,f,35,44,NA
LC,1981,NA,f,35,44,NA
LC,1982,NA,f,35,44,NA
LC,1983,NA,f,35,44,NA
LC,1984,NA,f,35,44,NA
LC,1985,NA,f,35,44,NA
LC,1986,NA,f,35,44,NA
LC,1987,NA,f,35,44,NA
LC,1988,NA,f,35,44,NA
LC,1989,NA,f,35,44,NA
LC,1990,NA,f,35,44,NA
LC,1991,NA,f,35,44,NA
LC,1992,NA,f,35,44,NA
LC,1994,17,f,35,44,NA
LC,1995,11,f,35,44,NA
LC,1996,22,f,35,44,NA
LC,1997,14,f,35,44,0
LC,1998,10,f,35,44,0
LC,1999,9,f,35,44,NA
LC,2000,7,f,35,44,1
LC,2001,6,f,35,44,NA
LC,2002,8,f,35,44,NA
LC,2003,8,f,35,44,0
LC,2004,11,f,35,44,0
LC,2005,11,f,35,44,1
LC,2006,13,f,35,44,NA
LC,2007,18,f,35,44,NA
LC,2008,18,f,35,44,3
LK,1980,NA,f,35,44,NA
LK,1981,NA,f,35,44,NA
LK,1982,NA,f,35,44,NA
LK,1983,NA,f,35,44,NA
LK,1984,2608,f,35,44,NA
LK,1985,1935,f,35,44,NA
LK,1986,2360,f,35,44,NA
LK,1987,2557,f,35,44,NA
LK,1988,2764,f,35,44,NA
LK,1989,2474,f,35,44,NA
LK,1990,2769,f,35,44,NA
LK,1991,3023,f,35,44,NA
LK,1992,3218,f,35,44,NA
LK,1993,3335,f,35,44,NA
LK,1994,3405,f,35,44,NA
LK,1995,3049,f,35,44,142
LK,1996,2958,f,35,44,147
LK,1997,3506,f,35,44,173
LK,1998,3761,f,35,44,169
LK,1999,3911,f,35,44,168
LK,2000,4314,f,35,44,176
LK,2001,4316,f,35,44,194
LK,2002,4297,f,35,44,205
LK,2003,4321,f,35,44,186
LK,2004,4302,f,35,44,192
LK,2005,4868,f,35,44,189
LK,2006,4442,f,35,44,178
LK,2007,4528,f,35,44,183
LK,2008,4683,f,35,44,183
LR,1980,NA,f,35,44,NA
LR,1981,NA,f,35,44,NA
LR,1982,NA,f,35,44,NA
LR,1983,NA,f,35,44,NA
LR,1985,NA,f,35,44,NA
LR,1986,NA,f,35,44,NA
LR,1987,NA,f,35,44,NA
LR,1988,NA,f,35,44,NA
LR,1992,NA,f,35,44,NA
LR,1993,1547,f,35,44,NA
LR,1994,NA,f,35,44,NA
LR,1995,1154,f,35,44,NA
LR,1996,668,f,35,44,51
LR,1997,NA,f,35,44,NA
LR,1998,1190,f,35,44,98
LR,1999,NA,f,35,44,NA
LR,2000,1021,f,35,44,88
LR,2001,934,f,35,44,77
LR,2002,1974,f,35,44,150
LR,2003,1319,f,35,44,109
LR,2004,2490,f,35,44,183
LR,2005,2167,f,35,44,171
LR,2006,2906,f,35,44,242
LR,2007,NA,f,35,44,NA
LR,2008,3038,f,35,44,367
LS,1980,NA,f,35,44,NA
LS,1981,NA,f,35,44,NA
LS,1982,NA,f,35,44,NA
LS,1983,NA,f,35,44,NA
LS,1984,NA,f,35,44,NA
LS,1985,NA,f,35,44,NA
LS,1986,NA,f,35,44,NA
LS,1987,NA,f,35,44,NA
LS,1988,NA,f,35,44,NA
LS,1989,NA,f,35,44,NA
LS,1990,NA,f,35,44,NA
LS,1991,NA,f,35,44,NA
LS,1992,NA,f,35,44,NA
LS,1993,1405,f,35,44,NA
LS,1994,1330,f,35,44,NA
LS,1995,1361,f,35,44,71
LS,1996,1788,f,35,44,94
LS,1997,2398,f,35,44,152
LS,1998,2476,f,35,44,125
LS,1999,2729,f,35,44,NA
LS,2000,3041,f,35,44,195
LS,2001,NA,f,35,44,NA
LS,2002,3167,f,35,44,207
LS,2003,3652,f,35,44,313
LS,2004,4272,f,35,44,364
LS,2005,4280,f,35,44,616
LS,2006,4024,f,35,44,430
LS,2007,788,f,35,44,106
LS,2008,3862,f,35,44,358
LT,1980,NA,f,35,44,NA
LT,1981,NA,f,35,44,NA
LT,1982,NA,f,35,44,NA
LT,1983,NA,f,35,44,NA
LT,1984,NA,f,35,44,NA
LT,1985,NA,f,35,44,NA
LT,1986,NA,f,35,44,NA
LT,1987,NA,f,35,44,NA
LT,1988,NA,f,35,44,NA
LT,1989,NA,f,35,44,NA
LT,1990,NA,f,35,44,NA
LT,1991,NA,f,35,44,NA
LT,1992,NA,f,35,44,NA
LT,1993,688,f,35,44,NA
LT,1994,NA,f,35,44,NA
LT,1995,979,f,35,44,45
LT,1996,1121,f,35,44,73
LT,1997,1200,f,35,44,73
LT,1998,787,f,35,44,65
LT,1999,787,f,35,44,55
LT,2000,776,f,35,44,39
LT,2001,935,f,35,44,57
LT,2002,822,f,35,44,45
LT,2003,912,f,35,44,37
LT,2004,863,f,35,44,47
LT,2005,964,f,35,44,57
LT,2006,1029,f,35,44,56
LT,2007,925,f,35,44,48
LT,2008,884,f,35,44,46
LU,1980,NA,f,35,44,NA
LU,1981,NA,f,35,44,NA
LU,1982,NA,f,35,44,NA
LU,1983,NA,f,35,44,NA
LU,1984,NA,f,35,44,NA
LU,1985,NA,f,35,44,NA
LU,1986,NA,f,35,44,NA
LU,1987,NA,f,35,44,NA
LU,1988,NA,f,35,44,NA
LU,1989,NA,f,35,44,NA
LU,1990,NA,f,35,44,NA
LU,1991,NA,f,35,44,NA
LU,1992,NA,f,35,44,NA
LU,1993,NA,f,35,44,NA
LU,1994,NA,f,35,44,NA
LU,1995,NA,f,35,44,NA
LU,1996,29,f,35,44,0
LU,1997,31,f,35,44,1
LU,1998,24,f,35,44,2
LU,1999,NA,f,35,44,NA
LU,2000,21,f,35,44,NA
LU,2001,11,f,35,44,1
LU,2002,17,f,35,44,1
LU,2003,31,f,35,44,1
LU,2004,20,f,35,44,5
LU,2005,14,f,35,44,1
LU,2006,22,f,35,44,2
LU,2007,0,f,35,44,0
LU,2008,0,f,35,44,0
LV,1980,NA,f,35,44,NA
LV,1981,NA,f,35,44,NA
LV,1982,NA,f,35,44,NA
LV,1983,NA,f,35,44,NA
LV,1984,NA,f,35,44,NA
LV,1985,NA,f,35,44,NA
LV,1986,NA,f,35,44,NA
LV,1987,NA,f,35,44,NA
LV,1988,NA,f,35,44,NA
LV,1989,NA,f,35,44,NA
LV,1990,NA,f,35,44,NA
LV,1991,NA,f,35,44,NA
LV,1992,NA,f,35,44,NA
LV,1993,470,f,35,44,NA
LV,1994,NA,f,35,44,NA
LV,1995,504,f,35,44,55
LV,1996,575,f,35,44,31
LV,1997,634,f,35,44,37
LV,1998,668,f,35,44,26
LV,1999,588,f,35,44,40
LV,2000,637,f,35,44,27
LV,2001,661,f,35,44,41
LV,2002,636,f,35,44,37
LV,2003,641,f,35,44,42
LV,2004,582,f,35,44,36
LV,2005,536,f,35,44,31
LV,2006,498,f,35,44,33
LV,2007,478,f,35,44,32
LV,2008,400,f,35,44,26
LY,1980,NA,f,35,44,NA
LY,1981,NA,f,35,44,NA
LY,1982,NA,f,35,44,NA
LY,1983,NA,f,35,44,NA
LY,1984,NA,f,35,44,NA
LY,1985,NA,f,35,44,NA
LY,1986,NA,f,35,44,NA
LY,1987,NA,f,35,44,NA
LY,1988,NA,f,35,44,NA
LY,1989,NA,f,35,44,NA
LY,1990,NA,f,35,44,NA
LY,1991,NA,f,35,44,NA
LY,1992,NA,f,35,44,NA
LY,1994,NA,f,35,44,NA
LY,1995,NA,f,35,44,19
LY,1996,515,f,35,44,17
LY,1998,NA,f,35,44,NA
LY,1999,803,f,35,44,25
LY,2000,607,f,35,44,24
LY,2002,722,f,35,44,NA
LY,2003,764,f,35,44,30
LY,2004,872,f,35,44,20
LY,2005,860,f,35,44,35
LY,2006,745,f,35,44,24
LY,2007,772,f,35,44,12
LY,2008,871,f,35,44,22
MA,1980,NA,f,35,44,NA
MA,1981,NA,f,35,44,NA
MA,1982,NA,f,35,44,NA
MA,1983,NA,f,35,44,NA
MA,1984,NA,f,35,44,NA
MA,1985,NA,f,35,44,NA
MA,1986,NA,f,35,44,NA
MA,1987,NA,f,35,44,NA
MA,1988,NA,f,35,44,NA
MA,1989,NA,f,35,44,NA
MA,1990,NA,f,35,44,NA
MA,1991,NA,f,35,44,NA
MA,1992,NA,f,35,44,NA
MA,1993,NA,f,35,44,NA
MA,1994,NA,f,35,44,NA
MA,1995,14171,f,35,44,703
MA,1996,14278,f,35,44,677
MA,1997,14134,f,35,44,745
MA,1998,13426,f,35,44,679
MA,1999,13420,f,35,44,691
MA,2000,12872,f,35,44,672
MA,2001,12804,f,35,44,596
MA,2002,12914,f,35,44,713
MA,2003,12842,f,35,44,633
MA,2004,12280,f,35,44,517
MA,2005,12757,f,35,44,546
MA,2006,12280,f,35,44,597
MA,2007,11937,f,35,44,444
MA,2008,11825,f,35,44,479
MC,1980,NA,f,35,44,NA
MC,1981,NA,f,35,44,NA
MC,1982,NA,f,35,44,NA
MC,1983,NA,f,35,44,NA
MC,1984,NA,f,35,44,NA
MC,1985,NA,f,35,44,NA
MC,1986,NA,f,35,44,NA
MC,1987,NA,f,35,44,NA
MC,1988,NA,f,35,44,NA
MC,1989,NA,f,35,44,NA
MC,1990,NA,f,35,44,NA
MC,1991,NA,f,35,44,NA
MC,1992,NA,f,35,44,NA
MC,1994,NA,f,35,44,NA
MC,1995,NA,f,35,44,NA
MC,1996,0,f,35,44,NA
MC,1997,0,f,35,44,NA
MC,1998,0,f,35,44,NA
MC,1999,2,f,35,44,0
MC,2000,0,f,35,44,NA
MC,2001,0,f,35,44,NA
MC,2002,0,f,35,44,NA
MC,2006,NA,f,35,44,NA
MC,2007,NA,f,35,44,NA
MC,2008,NA,f,35,44,NA
MD,1980,NA,f,35,44,NA
MD,1981,NA,f,35,44,NA
MD,1982,NA,f,35,44,NA
MD,1983,NA,f,35,44,NA
MD,1984,NA,f,35,44,NA
MD,1985,NA,f,35,44,NA
MD,1986,NA,f,35,44,NA
MD,1987,NA,f,35,44,NA
MD,1988,NA,f,35,44,NA
MD,1989,NA,f,35,44,NA
MD,1990,NA,f,35,44,NA
MD,1991,NA,f,35,44,NA
MD,1992,NA,f,35,44,NA
MD,1993,615,f,35,44,NA
MD,1994,704,f,35,44,NA
MD,1995,665,f,35,44,31
MD,1996,219,f,35,44,18
MD,1997,397,f,35,44,16
MD,1998,477,f,35,44,34
MD,1999,609,f,35,44,27
MD,2000,651,f,35,44,45
MD,2001,1060,f,35,44,46
MD,2002,1146,f,35,44,41
MD,2003,1214,f,35,44,64
MD,2004,1536,f,35,44,57
MD,2005,1696,f,35,44,57
MD,2006,1679,f,35,44,72
MD,2007,1610,f,35,44,57
MD,2008,1533,f,35,44,57
ME,2005,64,f,35,44,3
ME,2006,58,f,35,44,4
ME,2007,41,f,35,44,4
ME,2008,65,f,35,44,5
MG,1980,NA,f,35,44,NA
MG,1981,NA,f,35,44,NA
MG,1982,NA,f,35,44,NA
MG,1983,NA,f,35,44,NA
MG,1984,NA,f,35,44,NA
MG,1985,NA,f,35,44,NA
MG,1986,NA,f,35,44,NA
MG,1987,NA,f,35,44,NA
MG,1988,NA,f,35,44,NA
MG,1989,NA,f,35,44,NA
MG,1990,NA,f,35,44,NA
MG,1991,NA,f,35,44,NA
MG,1992,NA,f,35,44,NA
MG,1993,6881,f,35,44,NA
MG,1994,7366,f,35,44,NA
MG,1995,8026,f,35,44,744
MG,1996,8456,f,35,44,744
MG,1997,NA,f,35,44,NA
MG,1998,9639,f,35,44,824
MG,2000,NA,f,35,44,NA
MG,2001,11092,f,35,44,1094
MG,2002,11387,f,35,44,1000
MG,2003,12881,f,35,44,1240
MG,2004,13526,f,35,44,841
MG,2005,13056,f,35,44,1047
MG,2006,15613,f,35,44,1444
MG,2007,15344,f,35,44,1354
MG,2008,15391,f,35,44,1352
MH,1980,NA,f,35,44,NA
MH,1981,NA,f,35,44,NA
MH,1982,NA,f,35,44,NA
MH,1983,NA,f,35,44,NA
MH,1984,NA,f,35,44,NA
MH,1985,NA,f,35,44,NA
MH,1986,NA,f,35,44,NA
MH,1987,NA,f,35,44,NA
MH,1988,NA,f,35,44,NA
MH,1989,NA,f,35,44,NA
MH,1991,NA,f,35,44,NA
MH,1992,NA,f,35,44,NA
MH,1993,12,f,35,44,NA
MH,1995,NA,f,35,44,NA
MH,1996,12,f,35,44,3
MH,1998,11,f,35,44,1
MH,1999,17,f,35,44,2
MH,2000,11,f,35,44,0
MH,2001,15,f,35,44,7
MH,2002,18,f,35,44,0
MH,2003,20,f,35,44,4
MH,2004,39,f,35,44,3
MH,2005,48,f,35,44,4
MH,2006,45,f,35,44,3
MH,2007,19,f,35,44,2
MH,2008,28,f,35,44,4
MK,1992,NA,f,35,44,NA
MK,1993,NA,f,35,44,NA
MK,1994,NA,f,35,44,NA
MK,1995,319,f,35,44,20
MK,1996,209,f,35,44,17
MK,1997,192,f,35,44,13
MK,1998,179,f,35,44,8
MK,1999,122,f,35,44,5
MK,2000,167,f,35,44,17
MK,2001,164,f,35,44,14
MK,2002,200,f,35,44,12
MK,2003,200,f,35,44,9
MK,2004,200,f,35,44,19
MK,2005,178,f,35,44,10
MK,2006,178,f,35,44,9
MK,2007,200,f,35,44,9
MK,2008,188,f,35,44,14
ML,1980,NA,f,35,44,NA
ML,1981,NA,f,35,44,NA
ML,1982,NA,f,35,44,NA
ML,1983,NA,f,35,44,NA
ML,1984,NA,f,35,44,NA
ML,1985,NA,f,35,44,NA
ML,1986,NA,f,35,44,NA
ML,1987,NA,f,35,44,NA
ML,1988,NA,f,35,44,NA
ML,1989,NA,f,35,44,NA
ML,1990,NA,f,35,44,NA
ML,1991,NA,f,35,44,NA
ML,1992,NA,f,35,44,NA
ML,1993,NA,f,35,44,NA
ML,1994,1740,f,35,44,NA
ML,1995,1866,f,35,44,128
ML,1996,2173,f,35,44,128
ML,1997,3178,f,35,44,167
ML,1998,2558,f,35,44,164
ML,1999,2690,f,35,44,171
ML,2000,2527,f,35,44,152
ML,2001,NA,f,35,44,NA
ML,2002,2757,f,35,44,166
ML,2003,3015,f,35,44,212
ML,2004,3069,f,35,44,183
ML,2005,3523,f,35,44,245
ML,2006,3802,f,35,44,249
ML,2007,3894,f,35,44,258
ML,2008,4734,f,35,44,320
MM,1980,NA,f,35,44,NA
MM,1981,NA,f,35,44,NA
MM,1982,NA,f,35,44,NA
MM,1983,NA,f,35,44,NA
MM,1984,NA,f,35,44,NA
MM,1985,NA,f,35,44,NA
MM,1986,NA,f,35,44,NA
MM,1987,NA,f,35,44,NA
MM,1988,NA,f,35,44,NA
MM,1989,NA,f,35,44,NA
MM,1990,NA,f,35,44,NA
MM,1991,NA,f,35,44,NA
MM,1992,NA,f,35,44,NA
MM,1993,NA,f,35,44,NA
MM,1994,946,f,35,44,NA
MM,1995,8681,f,35,44,729
MM,1996,9716,f,35,44,817
MM,1997,9695,f,35,44,715
MM,1998,10089,f,35,44,856
MM,1999,11458,f,35,44,919
MM,2000,17254,f,35,44,1397
MM,2001,21161,f,35,44,1568
MM,2002,24162,f,35,44,1758
MM,2003,27448,f,35,44,2003
MM,2004,31408,f,35,44,2228
MM,2005,36541,f,35,44,2563
MM,2006,40241,f,35,44,2820
MM,2007,42588,f,35,44,2998
MM,2008,41248,f,35,44,2850
MN,1980,0,f,35,44,NA
MN,1981,NA,f,35,44,NA
MN,1982,0,f,35,44,NA
MN,1983,0,f,35,44,NA
MN,1984,0,f,35,44,NA
MN,1985,0,f,35,44,NA
MN,1986,0,f,35,44,NA
MN,1987,0,f,35,44,NA
MN,1988,0,f,35,44,NA
MN,1989,0,f,35,44,NA
MN,1990,0,f,35,44,NA
MN,1991,NA,f,35,44,NA
MN,1992,0,f,35,44,NA
MN,1993,0,f,35,44,NA
MN,1994,145,f,35,44,13
MN,1995,455,f,35,44,33
MN,1996,769,f,35,44,45
MN,1997,1171,f,35,44,71
MN,1998,1356,f,35,44,115
MN,1999,1513,f,35,44,113
MN,2000,1389,f,35,44,113
MN,2001,1631,f,35,44,125
MN,2002,1670,f,35,44,133
MN,2003,1541,f,35,44,148
MN,2004,1808,f,35,44,162
MN,2005,1868,f,35,44,145
MN,2006,2129,f,35,44,180
MN,2007,1856,f,35,44,139
MN,2008,1838,f,35,44,127
MO,1980,NA,f,35,44,NA
MO,1981,NA,f,35,44,NA
MO,1982,NA,f,35,44,NA
MO,1983,NA,f,35,44,NA
MO,1984,NA,f,35,44,NA
MO,1985,NA,f,35,44,NA
MO,1986,NA,f,35,44,NA
MO,1987,NA,f,35,44,NA
MO,1988,NA,f,35,44,NA
MO,1989,NA,f,35,44,NA
MO,1990,NA,f,35,44,NA
MO,1991,NA,f,35,44,NA
MO,1992,NA,f,35,44,NA
MO,1993,108,f,35,44,NA
MO,1994,NA,f,35,44,NA
MO,1995,141,f,35,44,12
MO,1996,258,f,35,44,14
MO,1997,325,f,35,44,21
MO,1998,276,f,35,44,22
MO,1999,NA,f,35,44,NA
MO,2000,160,f,35,44,6
MO,2001,157,f,35,44,11
MO,2002,147,f,35,44,7
MO,2003,138,f,35,44,11
MO,2004,128,f,35,44,12
MO,2005,136,f,35,44,7
MO,2006,144,f,35,44,9
MO,2007,138,f,35,44,6
MO,2008,139,f,35,44,5
MP,1981,NA,f,35,44,NA
MP,1982,NA,f,35,44,NA
MP,1983,NA,f,35,44,NA
MP,1984,NA,f,35,44,NA
MP,1985,NA,f,35,44,NA
MP,1986,NA,f,35,44,NA
MP,1987,NA,f,35,44,NA
MP,1988,NA,f,35,44,NA
MP,1989,NA,f,35,44,NA
MP,1990,NA,f,35,44,NA
MP,1992,NA,f,35,44,NA
MP,1994,NA,f,35,44,NA
MP,1995,14,f,35,44,6
MP,1996,26,f,35,44,0
MP,1997,21,f,35,44,NA
MP,1998,26,f,35,44,1
MP,1999,15,f,35,44,NA
MP,2000,27,f,35,44,7
MP,2001,19,f,35,44,0
MP,2002,21,f,35,44,3
MP,2003,16,f,35,44,2
MP,2004,14,f,35,44,1
MP,2005,15,f,35,44,1
MP,2006,15,f,35,44,3
MP,2007,14,f,35,44,1
MP,2008,13,f,35,44,2
MR,1980,NA,f,35,44,NA
MR,1981,NA,f,35,44,NA
MR,1982,NA,f,35,44,NA
MR,1983,NA,f,35,44,NA
MR,1984,NA,f,35,44,NA
MR,1985,NA,f,35,44,NA
MR,1986,NA,f,35,44,NA
MR,1987,NA,f,35,44,NA
MR,1988,NA,f,35,44,NA
MR,1989,NA,f,35,44,NA
MR,1990,NA,f,35,44,NA
MR,1991,NA,f,35,44,NA
MR,1992,NA,f,35,44,NA
MR,1993,NA,f,35,44,NA
MR,1995,2074,f,35,44,NA
MR,1996,NA,f,35,44,NA
MR,1997,2519,f,35,44,230
MR,1998,1172,f,35,44,NA
MR,1999,2051,f,35,44,110
MR,2000,1583,f,35,44,NA
MR,2003,NA,f,35,44,NA
MR,2004,1662,f,35,44,114
MR,2005,1155,f,35,44,NA
MR,2006,1486,f,35,44,86
MR,2007,1714,f,35,44,92
MR,2008,1605,f,35,44,97
MS,1980,NA,f,35,44,NA
MS,1981,NA,f,35,44,NA
MS,1982,NA,f,35,44,NA
MS,1983,NA,f,35,44,NA
MS,1984,NA,f,35,44,NA
MS,1985,NA,f,35,44,NA
MS,1986,NA,f,35,44,NA
MS,1987,NA,f,35,44,NA
MS,1988,NA,f,35,44,NA
MS,1989,NA,f,35,44,NA
MS,1990,NA,f,35,44,NA
MS,1991,NA,f,35,44,NA
MS,1992,NA,f,35,44,NA
MS,1994,0,f,35,44,NA
MS,1998,1,f,35,44,NA
MS,1999,2,f,35,44,NA
MS,2000,0,f,35,44,NA
MS,2001,0,f,35,44,NA
MS,2002,0,f,35,44,NA
MS,2003,1,f,35,44,0
MS,2004,0,f,35,44,0
MS,2005,1,f,35,44,NA
MS,2006,0,f,35,44,NA
MS,2007,1,f,35,44,NA
